id,review,stars 
qPhr4I3JeJ0fNg2rx8K-5g,"I wanted to like this salon- it seemed cute and trendy.. I had just had a baby and was really looking forward to a fresh new haircut.  Unfortunately my experience was disappointing.  The front desk attendant offered the person who came in about 10 minutes after me a cup of tea, but failed to offer me any tea until that point when he realized he had forgotten to ask me if I wanted tea as well.  As soon as he brought the tea to me my stylist was ready so I didn't get an opportunity to drink it.  I showed my stylist pictures of what I wanted and explained in detail what I did and did not want.  She said she could do it and proceeded to cut my hair without conversing with me at all the whole time.  As a disclaimer I have curly/wavy hair.  I asked for side swept bangs that blended into my layers. The stylist insisted on blowing my hair out straight when she was finished-including a full fringe of blunt cut bangs on my forehead.  When I got home and examined my hair I saw all the layers were uneven and there was no way to style the bangs except to pull them back with bobby pins.  

I now go to another salon and the person who cuts my hair does so for less than this salon charged- and it looks great every time...

I was really disappointed because its seems like other people had good experiences at this salon.",2.0
CkOgN2d6XDJQq3_j1Z8pnw,"Love this place! Have my nails and daughter's nails done here. Friendly staff, clean and always a great job. Kathy and Veena great jobs. They are busy but I don't mind waiting. Have tried most nail shops around here. This one is my fav!",5.0
DQln-yYtDxi1CCzw85gbKw,"Fried Rice - Tasteless, Tasteless
Chicken Wings - Dry, Dry
Pot Stickers - Doughy, Doughy
Yummy, Yummy - Isn't, Isn't",2.0
eEvm3i_0iTbKY5I6dq7meg,"Best fried chicken ever!!! The issue I persistently have with chicken is that it is not usually well seasoned. But the chicken at this place was wonderfully well seasoned. I mean even the bits closest to the bone are just as well seasoned as the surface meat. So every bite was absolutely delicious! It was very tender and moist  and not overly greasy. I come from the South and I have not had better fried chicken!

I ordered their Blue plate. I was doubtful about spiced watermelon with chicken. (I mean watermelon on a main dish with chicken?!?). But once I had it, it totally made sense! The sweetness and juiciness of watermelon goes delightfully with the fried chicken; it kinda acts as a palette cleanser and takes away any feeling of greasiness. Totally yum! Honestly, I think I'd always try fried chicken with watermelon after this. Don't be put off by this unusual combo! The spiced watermelon isn't overly spiced. I tasted salt, pepper and cilantro. It's very refreshing.

Only issue: portion sizes are little small compared to the usual American size portions. But it was a treat!",5.0
ft23-Nv02v3aboHlMeiDAA,"Horribly over priced! The selection was such a shame, very few dessert to choose from. Service was slow and not very friendly, It was are first time at the MGM how were we supposed to know !

will not be returning",2.0
DObSgj3SwWZZuwuqzslKlw,"Snakes and Lattes has great customer service, this is a really important yet often overlooked aspect of any business. They are prompt in replies to emails and try to be as flexible as they can be. I made a reservation two months prior for June 22nd and at the last minute had to change it. They couldn't guarantee I'd get a table, but lo and behold everything worked out. I love that they text you to let you know your table is ready - I really hate getting phone calls.

Food prices are expensive, but with a $5 cover and no time limit I'd be happy to pay their prices. Everyone was really great, even when I was just popping in to buy a game. I love it here and will definitely be back with more people in tow.

Oh and the strawberry cheesecake milkshake is SO DELICIOUS.

My only criticism is they really need to get proper tables for the couch area. It's hard to play a non-board game like Carcassonne the City on tables with slats.",5.0
TPPGgN98fcEDc2rIELStqg,"After having issues with nearby Terrible Herbst. Trying to use Gift Cards, I received . Went to this one. Was in and out with no issues. Thanks Sarra. Worth leaving one of the Gift Cards at other store.",4.0
Q0WhEG3z2jPE57WoU7mflw,Been there several times and every one has been a phenomenal dining experience. Very unique; I urge people to go at least once to experience a great restaurant with an old Vegas feel.,5.0
TeiAGn3qkhsYgyv0S55tPA,"Amazing ice cream parlour!!!! We were staying at an air bnb nearby, and opted to treat myself to a cone before I head home. Man, was the ice cream CREAMY. Though, the cone is not the best quality, the ice cream itself trumphs most places I've had. Get it in a cup if it satisfy you. Bottom line: TRY IT, you won't be disappointed. Wish I discovered it earlier. would've had a cone everyday!!!!",5.0
1b2f1aFUj0iV5itQDEaVAA,When there again. Figure I give it another shot.well nope same thing happened again another order of burnt toast. I love Denny's I honestly think they are better than IHOP. I'm going to have to find another one to go to.,3.0
AlLMzLafPOGkc1cq_segEA,Since hiring a new gm this place has been worth coming to they make the ice cream like they used to I would highly recommend this location....,5.0
yUTYW80FshETGWvEiln4UA,"If you enjoy luxuries like electricity and running water, keep looking because you won't find it here. I can't tell you how many days the electric or water has been shut off for hours at a time. If you are looking for a place that will make your home susceptible to robbery, this is the place for you!. A few weeks ago they hired painters to come around and paint all the doors. The painters came in the morning while I was at work and left my door open to let the paint dry while I wasn't home. I came home around 5:30 PM to find the door to my apartment completely wide open. Thankfully nothing was stolen or vandalized but this just goes to show you how inept this complex  and its managers are at running a safe and responsible business. I reported the incident to management and never received any kind of response. My unattended apartment was left wide open for 8+ hours and the management couldn't be bothered to even call or email me about the situation. 

To top it off, last weekend I had to call 911 because a half-naked meth addict was trying to break into my car because she ""needed a place to sleep"". 3 cops, a firetruck and an ambulance ended up having to come to deal with the woman. This is the 3rd time in 5 months I have had to call 911 for drug addicts in the parking lot of this complex. 

Living here isn't only a horrific experience, it's dangerous. Do. Not. Live. Here. 

Because living here has been a complete nightmare, I am moving out a month early. It's not worth living somewhere as dangerous as this.

P.S. -- all the 5 star reviews for this place are written by the employees.",1.0
